,batch,file_name,embed_code,video_title,description,interest,alarm,confusion,understanding,frustration,relief,sorrow,joy,anger,gratitude,fear,hope,boredom,surprise,disgust,desire
1438,1,anim_energy_eat_lvl1_07.avi,UAdDuDaa3go,531,"seemed a bit surprised it robot reacted the way he did, possibly confused and frustrated, but lack of info to support any further details",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1439,1,anim_energy_eat_lvl1_03.avi,fAT6CtGg2gE,532,"he seemed really pissed angered and disguisted, or was putting on a show",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1440,1,anim_energy_eat_03.avi,ab3GB4ZeC_4,533,move the robot,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1441,1,anim_energy_eat_01.avi,2jgj6aBqXSc,534,move the robot and nice,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0
1442,1,anim_energy_driveloop_02.avi,_-_nj1aWwqA,535,alarm nice,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1443,1,anim_energy_drivegetin_01.avi,Ajj6rBDMszA,536,alarm sound very nice,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
1444,1,anim_energy_cubeshakelvl1_03.avi,aBov1khHOMw,537,move the robot and very nice,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
1445,1,anim_energy_cubeshake_lv2_03.avi,NI6qmrWU4QQ,538,move the robot,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
1446,1,anim_energy_cubeshake_02.avi,zAav-lINmhs,539,alarm very nice,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1447,1,anim_energy_cubenotfound_02.avi,h4Ia1pAULJs,540,move the robot and very nice,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1448,1,anim_energy_cubedownlvl2_03.avi,ZJCRcXtCmMo,541,move the robot,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1449,1,anim_energy_cubedownlvl1_03.avi,qeUES-4bOQQ,542,alarm very nice,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1450,1,anim_energy_cubedown_02.avi,hZ14PqMaYzc,543,robort eye catch any one thing and return the rest position.,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
1451,1,anim_energy_cubedown_02.avi,hZ14PqMaYzc,543,"Giving feelings to artificial beings could backfire, study suggests in human",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1452,1,anim_energy_cubedonelvl1_02.avi,JPZZNt70Lvo,544,robot blink in the eye,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1453,1,anim_energy_cubedonelvl1_02.avi,JPZZNt70Lvo,544,sometimes robot feel in the shaking head and eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,1,anim_energy_cubedone_01.avi,lLC7l5YzvcI,545,blink the eye from the robot,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1455,1,anim_energy_cubedone_01.avi,lLC7l5YzvcI,545,the robot feel in eyes shaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,1,anim_driving_upset_start_01.avi,JjyRn-mEuzE,546,robot down in they head,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1457,1,anim_driving_upset_start_01.avi,JjyRn-mEuzE,546,robots be programmed to feel emotions bilking eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,1,anim_driving_upset_loop_02.avi,_cLFsh9ZS_M,547,robot trajeyde from the face,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1459,1,anim_driving_upset_loop_02.avi,_cLFsh9ZS_M,547,As robots become smart enough to detect our feelings and respond appropriately,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1460,1,anim_driving_upset_end_01.avi,1mk_wm_wByw,548,robot  dull from their face,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1461,1,anim_driving_upset_end_01.avi,1mk_wm_wByw,548,"Sporting a trendy brown bob, a humanoid robot feel",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1462,1,anim_dizzy_shake_loop_01.avi,OtWw8cJzEjg,549,robot alert from the any other from their face reaction,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1,anim_dizzy_shake_loop_01.avi,OtWw8cJzEjg,549,the robot shake the head fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,1,anim_dizzy_reaction_soft_02.avi,9DAaXwinFdg,550,robot take the backward direction.,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
1465,1,anim_dizzy_reaction_soft_02.avi,9DAaXwinFdg,550,the robot shake the head fast and move the back said,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1466,1,anim_dizzy_reaction_medium_03.avi,9gwXd4VCK4o,551,robot sorrow  from the face,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1467,1,anim_dizzy_reaction_medium_03.avi,9gwXd4VCK4o,551,the robot anger to shaking head and eyes with move the back side fastly,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1468,1,anim_dizzy_reaction_medium_01.avi,uCnRvN8LChg,552,robot is fears from the face,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1469,1,anim_dizzy_reaction_medium_01.avi,uCnRvN8LChg,552,the robot shake to eyes and head move to unsaid on the body shaking,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1,anim_dizzy_pickup_03.avi,Si8Z9T5rzF4,553,He looks down and up.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1471,1,anim_dizzy_pickup_01.avi,mcxCFBHXrc4,554,He's looking down and looks up. It looks like he closes his eyes.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1472,1,anim_cozmosings_getout_01.avi,az72yFs142k,555,He smiles and looks up and down.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1473,1,anim_cozmosings_getin_02.avi,LJ7QPC6nB3U,556,He looks up and down and his eyes move.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,1,anim_cozmosings_120_song_01.avi,f69MRq1KN8E,557,He moves back and forth smiling and then side to side like dancing.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1475,1,anim_cozmosings_80_song_01.avi,8hhcuTayuQ8,558,He moves die to side and then front and back.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1476,1,anim_cozmosays_speakloop_02.avi,YwTeDqL9qxI,559,Eyes look like they squint.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,1,anim_cozmosays_getout_short_01.avi,4q04HYlYd5Y,560,He looks around and then down real quick.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1478,1,anim_cozmosays_getout_medium_01_head_angle_40.avi,H8C-ZhuazR8,562,He looks up and down quickly and moves forward.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,1,anim_cozmosays_getout_medium_01_head_angle_-20.avi,urjUmTnHpGk,563,He looks around quickly and moves forward slightly.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,1,anim_cozmosays_getout_long_01_head_angle_20.avi,BpZgKFdEjEY,564,"He lifted his head, and moved a little.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1481,1,anim_cozmosays_getin_short_01_head_angle_40.avi,zi6GZfzUnOE,565,"He lifted his head, moved up, and moved his arms up",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1482,1,anim_cozmosays_getin_short_01_head_angle_-20.avi,_iXxGAiCYrY,566,"He moved up a little, and moved its arms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,1,anim_cozmosays_getin_medium_01_head_angle_40.avi,QXnsdIGMQuY,567,"He lifted his head, and slammed his arms down.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1484,1,anim_cozmosays_getin_medium_01_head_angle_-20.avi,KXEPp26WVdQ,568,"He moved back a little, and moved up, and moved its arms",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1485,1,anim_cozmosays_getin_long_01_head_angle_20.avi,tekF32DZnmw,569,"He moved his head up, backed up, and moved its arms.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1486,1,anim_cozmosays_badword_02_head_angle_40.avi,J8UoeoH3SkA,570,"He lifted its head a little, and moved around",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1487,1,anim_cozmosays_badword_02_head_angle_-20.avi,eifO3685thE,571,"He bowed its head, and moved around a little",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1488,1,anim_cozmosays_badword_01_head_angle_20.avi,VAb_1qslEVQ,572,He slammed its arms up and down twice.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1489,1,anim_cozmosays_app_getout_02.avi,ouEReCNLo4o,573,He moved around a little.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1490,1,anim_cozmosays_app_getin.avi,6kXQLnx1yq8,574,THE ROBOT IS IN BOREDOM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1491,1,anim_codelab_vampirebite_01.avi,y84uaRDDRE4,575,THE ROBOT IS IN JOY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1492,1,anim_codelab_tinyorchestra_conducting.avi,SpLRVRjeRNI,576,THE ROBOT IS IN JOY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1493,1,anim_codelab_tiger_01_head_angle_20.avi,OJ8rsbNrDOs,577,THE ROBOT IS IN CONFUSION,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,1,anim_codelab_staring_loop.avi,FF5AN3sywX4,578,THE ROBOT IS IN BOREDOM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1495,1,anim_codelab_scarycozmo_01.avi,p5XDEA0lnzs,579,THE ROBOT IS IN FEAR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1496,1,anim_codelab_rooster_01_head_angle_20.avi,73rQceFnu-s,580,THE ROBOT IS IN SORROW,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1497,1,anim_codelab_magicfortuneteller_inquistive.avi,Yj8a2RD91SA,581,THE ROBOT IS IN BOREDOM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1498,1,anim_codelab_kitchen_yucky_01.avi,CTiCb9P5S6E,582,THE ROBOT IS IN CONFUSION,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,1,anim_codelab_ghoulish_creeping_01.avi,y0KY8RU4THM,583,THE  ROBOT IS IN DESIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1500,1,anim_codelab_getin_01.avi,JG_RBc0UlDk,584,THE ROBOT IS MOVING BACKWORDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,1,anim_codelab_frightenedcozmo_01.avi,2yue0k6ozsc,585,blinking slowly at the robot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,1,anim_codelab_duck_01.avi,Od1EFMm9zPI,586,the robot is joyfully hearing the task,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1503,1,anim_codelab_cow_01_head_angle_40.avi,nRQPmDQg7vI,587,the robot is confused,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,1,anim_codelab_cow_01_head_angle_-20.avi,fVwqVgSx-RI,588,the robot is frustration,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1505,1,anim_codelab_chicken_01_head_angle_40.avi,g1hS-UJ4xPY,589,We Feel About Robots That Feel in sorrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1506,1,anim_codelab_chicken_01_head_angle_-20.avi,O0yDBrTgZlg,590,the robot Common Symptoms of Panic attacks,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,1,anim_explorer_driving01_start_01_head_angle_-10.avi,RMFew-2QL4s,591,the Robot vision up and down,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1508,1,anim_explorer_driving01_loop_03_head_angle_30.avi,tVZTZ4bw2Ts,592,the robot see to vision world,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1509,1,anim_explorer_driving01_loop_03_head_angle_10.avi,IV8n6djeoRs,593,the robot eyes  up and down vision,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1510,1,anim_explorer_driving01_loop_03_head_angle_-10.avi,5mYF8nmiYzY,594,the robot action is surprise.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1511,1,anim_explorer_driving01_loop_02_head_angle_30.avi,0qnp0ph5WQU,595,the robot action is sorrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1512,1,anim_explorer_driving01_loop_02_head_angle_10.avi,S4m49rkmQL4,596,the robot action is gratitude,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1513,1,anim_explorer_driving01_loop_02_head_angle_-10.avi,Rk4Bt6qLJaI,597,the robot action is understanding,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1514,1,anim_explorer_driving01_loop_01_head_angle_30.avi,OkSL7w9Wd2I,598,the robot is sorrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1515,1,anim_explorer_driving01_loop_01_head_angle_10.avi,-Jg1hik0HzM,599,this robot is understanding.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1516,1,anim_explorer_driving01_loop_01_head_angle_-10.avi,Q8BBeyRCCLA,600,The robot action is gratitude and understanding.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1517,1,anim_explorer_driving01_end_01_head_angle_30.avi,Lw-2oKpyXN8,601,the robot action is interest and desire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1518,1,anim_explorer_driving01_end_01_head_angle_10.avi,rxZV90_UN5g,602,the robot action is understanding,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1519,1,anim_explorer_driving01_end_01_head_angle_-10.avi,60SZkL_5J6g,603,the robot action is understanding,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1520,1,anim_energy_successgetout_02.avi,4ttZB0XeOBw,604,"The robots looks up, then down and then up again.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1521,1,anim_energy_stuckonblock_lv2.avi,0O5NIaoHvPQ,605,The robot look at the ground dejected and then pounds it's arms on the floor,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1522,1,anim_energy_requestshortlvl2_01.avi,DG5GjnJ2JAc,606,The robots looks sad and is throwing a tantrum,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1523,1,anim_energy_requestlvltwo_01.avi,t_ayhTDbKgQ,607,The robot looks frustrated and is pounding the floor in frustration.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1524,1,anim_energy_reacttocliff_lv2_01.avi,NHFX-PpcYOI,608,The robot made a noise and looks very sad.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1525,1,anim_energy_liftoncube_02.avi,WfhGXPBovGs,609,The robot looks sad and then raises him arms into the air.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1526,1,anim_energy_idlel2_search_03.avi,una3jFgnBlw,610,The poor robot looks bored out of it's mind.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1527,1,anim_energy_idlel2_search_01.avi,n_AGv_sTj3g,611,The robot looks pleadingly at the viewer then looks down,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1528,1,anim_energy_idlel2_05.avi,xmf7RGlJanM,612,The robot looks at the viewer with a confused expression,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,1,anim_energy_idlel2_03_nohead.avi,4JTdx9gCXsM,613,The robot looks at the viewer with a bored expression.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1530,1,anim_energy_idlel2_01_nohead.avi,Uxsc7s7GjBo,614,the robot's eyes get bigger and smaller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1531,1,anim_energy_idlel1_02.avi,FdUI_SN8vCI,615,the robot lifts his head twice,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1532,1,anim_energy_getout_01.avi,d03icXpIGas,616,"the robot looks down, up and quickly back down",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,1,anim_energy_failgetout_02.avi,-q8syxC_ILA,617,the robot lifts its arm and moves backwards quickly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,1,anim_energy_eat_lvl2_05.avi,ynOndfRymCE,618,"the robot lifts it's arm, looks up and down, up, moves to the side and puts arm down",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,1,anim_energy_eat_lvl1_08.avi,uh69BsVHlCI,619,"the robot lifts its arm,looks down, shakes head up and down a lot, puts arm down and continues shaking head, backs up then turns to the side",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1536,1,anim_energy_eat_lvl1_06.avi,qg3K2oj6Op8,620,"the robot lifts its arm and head, puts arm down, shakes side to side, turns to side",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1537,1,anim_energy_eat_04.avi,C4CeX31Q7oM,621,"the robot lifts arm looks down, backs up and puts arm down, nods head and turns slightly",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1538,1,anim_energy_eat_02.avi,dzyc88usEqE,622,"the robot lifts its arm, looks down, backs up and looks away",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1539,1,anim_energy_driveloop_03.avi,w6Uyaau14hU,623,the robot looks down and eyes get smaller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1540,1,anim_energy_driveloop_01.avi,SFtb5yH_CeY,624,THE ROBOT IS NO ACTION,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1541,1,anim_energy_drivegeout_01.avi,fL5Kk9De4fI,625,THE ROBOT NOT MOVING BT CAMERA WORKING,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1542,1,anim_energy_cubeshakelvl1_02.avi,25z-3Jjg6fQ,626,THE ROBOT IS MOVING AND WORKING,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1543,1,anim_energy_cubeshake_lv2_02.avi,LnBVHDwAyJM,627,THE ROBOT IS MOVING,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1544,1,anim_energy_cubeshake_01.avi,BXsYyWeuT_g,628,THE ROBOT IS WORKING,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1545,1,anim_energy_cubenotfound_01.avi,jsr7-laNrds,629,THE ROBOT IS WORKING,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1546,1,anim_energy_cubedownlvl2_02.avi,PuKzPJCFVEs,630,THE ROBOT SLIGHTLY MOVING,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1547,1,anim_energy_cubedownlvl1_02.avi,wFsLGDp9dKA,631,THE ROBOT IS MOVING AND INTERESTING,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1548,1,anim_energy_cubedown_01.avi,Qe_P33RynYk,632,THE ROBOT IS MOVING AND JOYFULNESS,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1549,1,anim_energy_cubedone_02.avi,q-cDugBfwDE,633,THE ROBOT  IS WORKING AT SLIGHTLY MOVING,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1550,1,anim_endmambo.avi,KTJb-uwBSd0,634,"moves back and forth erratically, throwing its arms around",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1551,1,anim_driving_upset_loop_03.avi,WHOZ16rUTns,635,closes its eyes and stays still,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1552,1,anim_driving_upset_loop_01.avi,3QSi6wgpnYY,636,opens eyes then closes them quickly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,1,anim_dizzy_shake_stop_01.avi,6fE-4vv7g6U,637,throws its eyes around as if dizzy,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1554,1,anim_dizzy_reaction_soft_03.avi,wW6irtD-vTs,638,jiggles its eyes around and quickly jumps to its right,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,1,anim_dizzy_reaction_soft_01.avi,P4aaOlNfYcw,639,"opens its eyes and jiggles its eyes, moving to the left a bit",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,1,anim_dizzy_reaction_medium_02.avi,43lIwWW0a6w,640,jiggles its eyes and rapidly hits the floor with its arms,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,1,anim_dizzy_reaction_hard_01.avi,mtVKvi04eeQ,641,"slowly moves forward a step and squints its eyes, making sad noises",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1558,1,anim_dizzy_pickup_02.avi,gyyoyESsIsk,642,"squints its eyes, throws its arms in anger and tilts its head up and down",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1559,1,anim_dancing_mambo_01.avi,-oTT5fKM7HI,643,"looks up a bit, moves its arms around happily and looks around joyfully",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1560,1,anim_cozmosings_getin_03.avi,GDldCu4VI3Q,644,THE ROBOT IS UNDERSTANT AND ITS SORROW,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1561,1,anim_cozmosings_getin_01.avi,77DmrZIeQz4,645,IT IS  CONFUSED,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1562,1,anim_cozmosings_100_song_01.avi,Rivzzp9UhqE,646,THIS IS INTEREST AND JOY,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1563,1,anim_cozmosays_speakloop_03.avi,t8hiek71yQw,647,IT IS FRUSTRATION AND DESIRE,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1564,1,anim_cozmosays_speakloop_01.avi,C7sJkO8B9eM,648,THE ROBOT IS  UNDERSTAND AND CONFUSION,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1565,1,anim_cozmosays_getout_short_01_head_angle_40.avi,N2MqkDLxHiY,649,THIS IS INTEREST AND GRATITUTE,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1566,1,anim_cozmosays_getout_short_01_head_angle_-20.avi,4g8YLNe0_cU,650,IT IS  BOREDOM AND FRUSTRATION,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1567,1,anim_cozmosays_getout_medium_01_head_angle_20.avi,Jpk4KKsAY6s,651,THIS IS JOY AND HOPE,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1568,1,anim_cozmosays_getout_long_01_head_angle_40.avi,bAFl116AHUE,652,THE ROBOT IS SORROW AND ANGER,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1569,1,anim_cozmosays_getout_long_01_head_angle_-20.avi,zXNzux2Wgdg,653,IT IS INTEREST AND CONFUSION AND SORROW,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1570,1,anim_cozmosays_getin_short_01_head_angle_20.avi,m5oYCcSsafs,654,"The robot lifts and lowers it's ""head"", moves forward then lifts and lowers its ""arms""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,1,anim_cozmosays_getin_medium_01.avi,5k_pCojG0pc,655,"The robot moves , blinks its eyes, then raises and lowers its arms, then moves forward",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1572,1,anim_cozmosays_getin_medium_01_head_angle_20.avi,qBn1O5vtsbI,656,"The robot wakes up, lifts its head then lifts arms and moves forward",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,1,anim_cozmosays_getin_long_01_head_angle_40.avi,44587vnk4JE,657,"The robot lifts its head, moves back, lifts arms slightly, moves forward slightly",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1574,1,anim_cozmosays_getin_long_01_head_angle_-20.avi,DdfScL8o2qs,658,"The robot looks up, jumps back sort of in surprise, then lowers head",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1575,1,anim_cozmosays_badword_02_head_angle_20.avi,yqF55VZ6Btg,659,"It wakes up, jumps around a bit, then moves forward",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1576,1,anim_cozmosays_badword_01_head_angle_40.avi,it9tklBLSN4,660,The robot angrily lifts its arm and turns and lifts arms again,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1577,1,anim_cozmosays_badword_01_head_angle_-20.avi,oSbbmqt2eZM,661,"it opens its eyes, angrily lifts arms",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1578,1,anim_cozmosays_app_getout_01.avi,sb6M9Fo3ZZA,662,The robot turns to the right and makes a noise,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1579,1,anim_codelab_zombiecrawl_01.avi,I3se2pOuye0,663,"The robot looks up, makes a sound and moves forward",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1580,1,anim_codelab_tinyorchestra_takataka_01.avi,m155PKA0DEg,664,moves towards screen happily,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1581,1,anim_codelab_tiger_01_head_angle_40.avi,hpmSAhj-zyk,665,"looks at the screen, eyes boggling, then jumps at the screen, arms tapping the g round",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1582,1,anim_codelab_tiger_01_head_angle_-20.avi,Dg4k1jidp2Y,666,"looks down, squints, jumps at the screen with teasing eyes",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1583,1,anim_codelab_sheep_01.avi,CeVD5RoVqcY,667,"nods at screen and laughs, moving slightly forward",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1584,1,anim_codelab_rooster_01_head_angle_40.avi,659hQnaEOic,668,"looks up and down, arms moving up and down slightly",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1585,1,anim_codelab_lightshow_idle.avi,rka1RU2pzJ8,670,"moves back and forward in a dance, lifting its arms all the way near the end",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1586,1,anim_codelab_kitchen_eating_01.avi,MCiAdOcGank,671,"looks straight, jiggles its eyes and waves its arms around",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,1,anim_codelab_getout_01.avi,oONYF1vZiQI,672,looks around alarmed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1588,1,anim_codelab_frog_01.avi,f1cmpVF9XuE,673,jumps backward,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1589,1,anim_codelab_elephant_01.avi,R6X06J2dBKI,674,looks up and raises arms up to defend itself,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1590,1,anim_codelab_cubetap.avi,dZAnMeDJibk,675,THIS ROBOT FELLS OR INTERESTED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,1,anim_codelab_cow_01_head_angle_20.avi,6dOvApWjaNM,676,THIS ROBOT UNDERSTANDING TO ACTIVITIES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1592,1,anim_codelab_chicken_01.avi,DiL_KcWlhNk,677,ROBOT'S ACTIVIES IS TO JOYFULL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1593,1,anim_codelab_chicken_01_head_angle_20.avi,XGmiQ1ozHD8,678,THIS ROBOT LOOK IS UNDERSTANDING THIS MOVEMENT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1594,1,anim_codelab_bored_01.avi,gn6j878BHCY,679,ROBOT'S IS HOPEFULL TO ACTIVITIES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
