clip_name,verdict,reason_tags,note,reviewed_at,run_reviewed,mapping_version_reviewed
anim_petdetection_dog_02_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_dog_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_dog_03_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_dog_03_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_dog_03_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_misc_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_misc_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_misc_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_shortreaction_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_shortreaction_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_shortreaction_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_shortreaction_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_shortreaction_02_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_shortreaction_02_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_petdetection_shortreaction_02_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_driving_end_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_play_driving_loop_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_driving_loop_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_driving_loop_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_driving_start_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_getout_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_idle_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_idle_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_idle_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_requestplay_level1_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_requestplay_level1_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_requestplay_level2_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_play_requestplay_level2_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_poked_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_poked_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_poked_giggle,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pokedreaction_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pounce_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pounce_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_04,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_drive_01,drop,source-static,audit: visual contact-sheet review (agent): dead,2026-08-04T18:33:35,v1.3,1.3
anim_pounce_drive_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pounce_drive_03,drop,,,2026-08-04T16:55:13,v1.3,1.3
anim_pounce_fail_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_fail_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_fail_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_fail_04,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_long_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pounce_lookgetout_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pounce_lookloop_01,drop,source-static,audit: visual contact-sheet review (agent): dead,2026-08-04T18:33:35,v1.3,1.3
anim_pounce_lookloop_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pounce_lookloop_03,drop,,,2026-08-04T16:54:51,v1.3,1.3
anim_pounce_reacttoobj_01_shorter,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_success_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_success_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_success_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pounce_success_04,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_lookinplaceforfaces_long_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_lookinplaceforfaces_long_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_lookinplaceforfaces_long_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_lookinplaceforfaces_medium,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_pyramid_lookinplaceforfaces_medium_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_lookinplaceforfaces_medium_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_lookinplaceforfaces_medium_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_lookinplaceforfaces_short_head_angle_-20,drop,,,2026-08-04T18:37:02,v1.3,1.3
anim_pyramid_lookinplaceforfaces_short_head_angle_20,drop,,,2026-08-04T16:51:07,v1.3,1.3
anim_pyramid_lookinplaceforfaces_short_head_angle_40,drop,,,2026-08-04T16:51:12,v1.3,1.3
anim_pyramid_reacttocube_frustrated_high_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_reacttocube_frustrated_low_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_reacttocube_frustrated_mid_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_reacttocube_happy_high_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_reacttocube_happy_mid_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_success_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_pyramid_thankyou_01_head_angle_20,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_react2block_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_admirecubetower_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_ask_01_0,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_ask_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_ask_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_ask_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_audioblockcrash,drop,,,2026-08-04T18:37:03,v1.3,1.3
anim_reacttoblock_focusedeyes_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_frustrated_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_frustrated_int1_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_frustrated_int2_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_happydetermined_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_happydetermined_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_lifteffortpickup_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_lifteffortplacehigh_01,drop,source-static,audit: visual contact-sheet review (agent): illegible,2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_lifteffortplacelow_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_lifteffortroll_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_placeblock_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_putdown2nd_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_01_0,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_short_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_short_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_short_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_short_02_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_short_02_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_react_short_02_head_angle_40,drop,source-static,audit: visual contact-sheet review (agent): residue,2026-08-04T18:33:35,v1.3,1.3
anim_reacttoblock_reacttotopple_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_stuckonblock_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_success_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_success_01_0,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_success_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_success_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_success_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoblock_triestoreach_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_edge_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_edgeliftup_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_faceplantroll_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_faceplantroll_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_faceplantroll_armup_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_faceplantroll_armup_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_huh_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_reacttocliff_pickup_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_pickup_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_pickup_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_pickup_04,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_pickup_05,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_pickup_06,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_stuckleftside_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_stuckleftside_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_stuckleftside_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_stuckrightside_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_stuckrightside_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_stuckrightside_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtleroll_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtleroll_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtleroll_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtleroll_04,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtleroll_05,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtleroll_06,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtlerollfail_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtlerollfail_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_turtlerollfail_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_wheely_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_wheely_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttocliff_wheely_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_02_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_02_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_02_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_03_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_03_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttoface_unidentified_03_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_reacttppl_surprise,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_getout_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_getout_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_getout_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_getready_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_head_down_01,keep,,,2026-08-04T22:34:25,v1.4,1.4
anim_repair_fix_head_up_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_repair_fix_idle_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_idle_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_idle_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_idle_fullyfull_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_idle_fullyfull_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_idle_fullyfull_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_lift_down_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_repair_fix_lift_up_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_repair_fix_lowerlift_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_raiselift_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_roundreact_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_fix_wheels_back_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_repair_fix_wheels_forward_01,drop,source-static,audit: visual contact-sheet review (agent): residue,2026-08-04T18:33:35,v1.3,1.3
anim_repair_mild_fix_fail_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_mild_fix_head_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_mild_fix_head_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_mild_fix_lift_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_mild_fix_lift_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_mild_fix_tread_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_mild_fix_tread_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_mild_reaction_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_react_fall_01,drop,too-short,audit: visual contact-sheet review (agent): T=11 short,2026-08-04T18:33:35,v1.3,1.3
anim_repair_react_hit_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_react_stop_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_reaction_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_driving_end_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_repair_severe_driving_loop_01,drop,source-static,audit: visual contact-sheet review (agent): dead loop,2026-08-04T18:33:35,v1.3,1.3
anim_repair_severe_driving_loop_02,drop,source-static,auto: near-static (max joint range < 0.05 rad),2026-08-04T16:56:48,v1.3,1.3
anim_repair_severe_driving_loop_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_driving_start_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_fail_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_getout_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_getout_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_getout_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_getready_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_head_down_01,keep,,,2026-08-04T22:34:25,v1.4,1.4
anim_repair_severe_fix_lift_down_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_repair_severe_fix_lift_up_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
